"Spectrum","Time","AIC"
871,507.09441888,13014.57416077753
872,507.19441248,11728.53229941009
873,507.29440608,10584.27888036716
874,507.39439968,9560.38601037206
875,507.4943932800001,8638.68959960702
876,507.59438688,7804.541424155316
877,507.69438048,7043.425121195367
878,507.79437408,6344.423595305762
879,507.89436768,5701.741460694997
880,507.99436128,5111.077513759938
881,508.09435488,4569.163338528891
882,508.19434848,4073.357303983712
883,508.29434208,3621.313782503768
884,508.39433568,3210.73882256848
885,508.49432928,2839.231664328365
886,508.59432288,2504.201223473167
887,508.69431648,2202.841871744442
888,508.79431008,1938.322059224245
889,508.89430368,1711.912224709741
890,508.99429728,1518.930977368361
891,509.09429088,1355.027553134469
892,509.19428448,1216.21556281295
893,509.29427808,1098.911244027969
894,509.39427168,999.9616737684963
895,509.49426528,916.6528485424609
896,509.59425888,846.6946044765439
897,509.69425248,788.1857788732581
898,509.79424608,739.5667260011284
899,509.8942396800001,696.4827176195799
900,509.99423328,655.6954632111618
901,510.09422688,617.102842419054
902,510.19422048,580.6052436405125
903,510.29421408,546.10573426795
904,510.39420768,513.510198997571
905,510.49420128,482.7274424833733
906,510.59419488,451.7573330141118
907,510.69418848,420.6346655943819
908,510.79418208,389.3900773499334
909,510.89417568,358.0504671552845
910,510.9941692800001,326.6393741213751
911,511.09416288,295.1773259139115
912,511.19415648,263.6821529843176
913,511.29415008,232.169273806805
914,511.39414368,200.6519546478488
915,511.49413728,169.1415430844494
916,511.59413088,137.6476803646991
917,511.69412448,110.0023619803899
918,511.79411808,85.97248342040774
919,511.89411168,65.33822524695363
920,511.99410528,47.89237526569021
921,512.09409888,33.43967812253019
922,512.19409248,21.79621036802001
923,512.2940860800001,12.78878216474687
924,512.39407968,6.25436524595965
925,512.4940732800001,2.039545362262589
926,512.59406688,0
927,512.69406048,96.23872126745286
928,512.79405408,366.691704285503
929,512.8940476800001,915.5907869182927
930,512.99404128,1870.52374205545
931,513.09403488,3377.767125923972
932,513.19402848,5596.809421453101
933,513.29402208,8694.787966275144
934,513.3940156800001,12841.31196428362
935,513.49400928,18203.93493644855
936,513.5940028800001,24944.38960671579
937,513.69399648,33215.59773560119
938,513.7939900800001,42966.93053665416
939,513.89398368,54171.59890988558
940,513.9939772800001,66736.55800399963
941,514.09397088,80507.71373112137
942,514.19396448,95279.03629210706
943,514.29395808,110803.5827091738
944,514.39395168,126804.9074232498
945,514.49394528,142987.8451753499
946,514.59393888,159048.0634117096
947,514.6939324800001,174680.0483881061
948,514.79392608,189583.0461574603
949,514.8939196800001,203561.6084097956
950,514.99391328,216417.4669966442
951,515.0939068800001,227997.9975231612
952,515.19390048,238195.8668313842
953,515.29389408,246945.940352069
954,515.39388768,254220.6437320063
955,515.49388128,260024.6811567365
956,515.59387488,264389.7461656975
957,515.69386848,267369.6522307076
958,515.7938620800001,269036.2281330254
959,515.89385568,269476.9067137367
960,515.9938492800001,268793.332915318
961,516.09384288,267093.831050914
962,516.1938364800001,264489.0135730955
963,516.29383008,261088.7507975843
964,516.39382368,256999.9269750523
965,516.49381728,252324.7631841886
966,516.59381088,247159.5762197383
967,516.69380448,241593.8629474512
968,516.79379808,235709.6141959228
969,516.89379168,229580.7259687432
970,516.99378528,223272.0405614227
971,517.0937788800001,216838.3217785692
972,517.19377248,210326.694197846
973,517.2937660800001,203777.8556419579
974,517.39375968,197226.8958509686
975,517.49375328,190703.958955528
976,517.59374688,184280.6925248167
977,517.69374048,177981.7884819896
978,517.79373408,171828.7565191927
979,517.89372768,165840.348235791
980,517.99372128,160032.9445595523
981,518.09371488,154420.9092050549
982,518.1937084800001,149016.9127714246
983,518.29370208,143832.2334376935
984,518.3936956800001,138877.0340765604
985,518.49368928,134160.6223603579
986,518.59368288,129691.6954405634
987,518.69367648,125386.8132473419
988,518.7936700800001,121248.535854737
989,518.89366368,117278.9773754978
990,518.99365728,113479.9506003967
991,519.09365088,109853.0925587703
992,519.19364448,106420.0724809339
993,519.2936380800001,103190.7544602957
994,519.39363168,100177.4388090564
995,519.4936252800001,97395.19663392055
996,519.59361888,94862.09315291546
997,519.6936124800001,92599.25293785452
998,519.79360608,90676.59430000889
999,519.8935996800001,89123.46975775172
1000,519.99359328,87971.29943255865
1001,520.09358688,87252.59994897357
1002,520.19358048,86999.74153365946
1003,520.29357408,87203.30691735845
1004,520.39356768,87874.43134788398
1005,520.49356128,89015.03261805087
1006,520.5935548800001,90616.05801802209
1007,520.69354848,92656.26273290151
1008,520.7935420800001,95101.64203788614
1009,520.89353568,97905.56417971133
1010,520.9935292800001,101009.5880970695
1011,521.09352288,104344.9146122651
1012,521.19351648,107834.3943303009
1013,521.29351008,111394.9798888509
1014,521.39350368,114960.5553148659
1015,521.49349728,118452.776197938
1016,521.59349088,121797.7529999061
1017,521.6934844800001,124928.3009421973
1018,521.79347808,127785.3234247041
1019,521.8934716800001,130320.4368441159
1020,521.99346528,132490.945992645
1021,522.0934588800001,134262.694063864
1022,522.19345248,135610.0419617936
1023,522.29344608,136515.2814737716
1024,522.39343968,136967.8545481963
1025,522.49343328,136963.5375177306
1026,522.59342688,136503.7112788559
1027,522.69342048,135594.8353836284
1028,522.79341408,134248.2486843053
1029,522.89340768,132480.4366873153
1030,522.9934012800001,130309.3777906583
1031,523.09339488,127764.8192796277
1032,523.1933884800001,124881.6791669963
1033,523.29338208,121707.5204902885
1034,523.39337568,118285.0665470722
1035,523.49336928,114658.9428128374
1036,523.5933628800001,110874.8246665785
1037,523.69335648,106937.3158694794
1038,523.79335008,102893.9344928143
1039,523.89334368,98790.70371379545
1040,523.99333728,94671.48331162988
1041,524.0933308800001,90579.57162142944
1042,524.19332448,86552.63538447864
1043,524.2933180800001,82626.32359811214
1044,524.39331168,78817.31774370398
1045,524.4933052800001,75110.68890256004
1046,524.59329888,71541.10701849073
1047,524.6932924800001,68145.07402876933
1048,524.79328608,65044.49244245319
1049,524.89327968,62277.77083267915
1050,524.99327328,59887.43957836563
1051,525.09326688,57919.76361287167
1052,525.19326048,56423.46909528596
1053,525.29325408,55447.41014105712
1054,525.3932476800001,55037.17679575456
1055,525.49324128,55240.02985000734
1056,525.5932348800001,56177.22625207253
1057,525.69322848,57856.53750575732
1058,525.7932220800001,60266.25320528552
1059,525.89321568,63331.20470386843
1060,525.99320928,66996.23673044964
1061,526.09320288,71182.51472858732
1062,526.19319648,75789.10916453718
1063,526.29319008,80696.81991332782
1064,526.39318368,85774.19485562535
1065,526.4931772800001,90882.52620427762
1066,526.59317088,95878.96420970355
1067,526.6931644800001,100575.4898135909
1068,526.79315808,104841.0385826116
1069,526.8931516800001,108557.8263046087
1070,526.99314528,111624.6277317933
1071,527.09313888,113942.967228417
1072,527.19313248,115450.9875026879
1073,527.29312608,116106.2353768515
1074,527.39311968,115884.1202840602
1075,527.49311328,114774.7270149321
1076,527.5931068800001,112783.9214609204
1077,527.69310048,109939.4450759273
1078,527.7930940800001,106291.7679427291
1079,527.89308768,101911.0657499194
1080,527.9930812800001,96884.58529350412
1081,528.09307488,91314.56772085013
1082,528.19306848,85347.07000953103
1083,528.29306208,79102.77930912726
1084,528.39305568,72707.36381009661
1085,528.49304928,66286.89989400964
1086,528.59304288,59963.79269673253
1087,528.69303648,53850.89414299503
1088,528.79303008,48043.99158091797
1089,528.8930236800001,42618.07791453764
1090,528.99301728,37626.80366556164
1091,529.0930108800001,33102.89217471932
1092,529.19300448,29059.22489051782
1093,529.29299808,25475.15295339041
1094,529.39299168,22320.80842256897
1095,529.4929852800001,19567.99067929284
1096,529.59297888,17180.55251702313
1097,529.69297248,15118.26601047981
1098,529.79296608,13340.07970097908
1099,529.89295968,11806.51539537952
1100,529.9929532800001,10481.1745582374
1101,530.09294688,9331.488972396699
1102,530.1929404800001,8328.923847284981
1103,530.29293408,7448.839620490453
1104,530.3929276800001,6670.176905775415
1105,530.49292128,5997.906325033498
1106,530.5929148800001,5413.300911763025
1107,530.69290848,4900.746385326565
1108,530.79290208,4447.32752482804
1109,530.89289568,4043.366857587293
1110,530.99288928,3683.41989384409
1111,531.09288288,3363.817946908546
1112,531.19287648,3082.460902248832
1113,531.2928700800001,2838.635303073482
1114,531.39286368,2647.848754751955
1115,531.4928572800001,2528.013501564369
1116,531.59285088,2492.750756123756
1117,531.6928444800001,2574.686359763578
1118,531.79283808,2810.189094259127
1119,531.89283168,3237.789184084243
1120,531.99282528,3895.035650171865
1121,532.09281888,4814.824750181662
1122,532.19281248,6028.992050939592
1123,532.29280608,7567.707857135784
1124,532.3927996800001,9459.06083859928
1125,532.49279328,11698.78549105951
1126,532.5927868800001,14277.41572893455
1127,532.69278048,17170.45388105394
1128,532.7927740800001,20340.8007679276
1129,532.89276768,23741.85369400412
1130,532.99276128,27320.57117661174
1131,533.09275488,31021.04146442515
1132,533.19274848,34787.9487767878
1133,533.29274208,38572.76616969808
1134,533.39273568,42325.02864191014
1135,533.49272928,45998.36376386804
1136,533.59272288,49567.18145967464
1137,533.6927164800001,53015.12909359862
1138,533.79271008,56342.90024127688
1139,533.8927036800001,59571.35280801431
1140,533.99269728,62746.64619015989
1141,534.09269088,65948.17685562653
1142,534.19268448,69299.81214434947
1143,534.2926780800001,72983.52874447986
1144,534.39267168,77238.8710466779
1145,534.49266528,82389.84564882831
1146,534.59265888,88830.8995411207
1147,534.69265248,97010.04341777154
1148,534.7926460800001,107405.3976542829
1149,534.89263968,120501.8789770294
1150,534.9926332800001,136771.0410568431
1151,535.09262688,156651.6772185515
1152,535.1926204800001,180527.2668019715
1153,535.29261408,208696.6219731062
1154,535.3926076800001,241337.9261666268
1155,535.49260128,278478.7944013802
1156,535.59259488,319959.9360666586
1157,535.69258848,365434.7316197759
1158,535.79258208,414387.2990832565
1159,535.89257568,466163.4060054636
1160,535.99256928,520000.429871542
1161,536.0925628800001,575048.8500634521
1162,536.19255648,630388.7485390403
1163,536.2925500800001,685046.8517789935
1164,536.39254368,738020.2162256143
1165,536.4925372800001,788308.9595378913
1166,536.59253088,834955.3523153677
1167,536.69252448,877082.3827187478
1168,536.79251808,913924.0722867157
1169,536.89251168,944843.6260189288
1170,536.99250528,969341.76792495
1171,537.09249888,987060.8827787139
1172,537.1924924800001,997789.8098033692
1173,537.29248608,1001467.458431661
1174,537.3924796800001,998184.5391271443
1175,537.49247328,988179.7538847211
1176,537.5924668800001,971827.7349948287
1177,537.69246048,949618.5587532599
1178,537.79245408,922130.7475821855
1179,537.89244768,890001.1800944131
1180,537.99244128,853896.2842667095
1181,538.09243488,814488.6615132946
1182,538.19242848,772440.9599710725
1183,538.2924220800001,728394.9477331369
1184,538.39241568,682963.5760711303
1185,538.4924092800001,636723.5479570399
1186,538.59240288,590209.397055457
1187,538.6923964800001,543910.6234384875
1188,538.79239008,498272.203528823
1189,538.89238368,453697.6622080542
1190,538.99237728,410553.1636627903
1191,539.09237088,369170.6160105491
1192,539.19236448,329847.9251555938
1193,539.29235808,292845.866919147
1194,539.39235168,258249.5464720979
1195,539.49234528,226260.146947196
1196,539.5923388800001,197025.2028801373
1197,539.69233248,170639.189684403
1198,539.7923260800001,147142.7585563852
1199,539.89231968,126521.959533158
1200,539.99231328,108710.5220800823
1201,540.09230688,93596.05264665926
1202,540.1923004800001,81028.66880765097
1203,540.29229408,70830.23826110562
1204,540.39228768,62802.78024733509
1205,540.49228128,57002.14858811988
1206,540.59227488,53150.14451926641
1207,540.6922684800001,50964.83465914841
1208,540.79226208,50175.06598017446
1209,540.8922556800001,50518.38100885569
1210,540.99224928,51749.80323189516
1211,541.0922428800001,53647.38356670443
1212,541.19223648,56012.29304765298
1213,541.2922300800001,58656.76140881835
1214,541.39222368,61419.89876129644
1215,541.49221728,64155.68947125175
1216,541.59221088,66599.85473636241
1217,541.69220448,68668.48871155082
1218,541.79219808,70308.55862489146
1219,541.89219168,71473.69082252333
1220,541.9921852800001,72141.52897606156
1221,542.09217888,72313.48194015343
1222,542.1921724800001,72014.58289098917
1223,542.29216608,71291.83392598611
1224,542.3921596800001,70226.63769833962
1225,542.49215328,68889.80442086552
1226,542.59214688,67357.71244877734
1227,542.69214048,65710.05769310507
1228,542.79213408,64027.8205952197
1229,542.89212768,62383.50628706406
1230,542.99212128,60851.95666173399
1231,543.0921148800001,59497.1213599102
1232,543.19210848,58364.71218253802
1233,543.2921020800001,57474.98370342593
1234,543.39209568,56821.66894132984
1235,543.4920892800001,56371.4909676709
