"Spectrum","Time","TIC"
8138,1233.74791008,5913970.182448387
8139,1233.84790368,5928985.659661679
8140,1233.94789728,5941942.9293653
8141,1234.04789088,5953117.841095143
8142,1234.14788448,5962451.257526602
8143,1234.24787808,5969947.140171508
8144,1234.34787168,5976025.563439039
8145,1234.44786528,5981188.524700087
8146,1234.54785888,5985921.668023814
8147,1234.64785248,5990521.270245168
8148,1234.74784608,5995043.016473277
8149,1234.84783968,5999161.340900662
8150,1234.94783328,6002301.232753676
8151,1235.04782688,6003655.945348353
8152,1235.14782048,6002415.980064454
8153,1235.24781408,5997997.489494687
8154,1235.34780768,5990085.085896247
8155,1235.44780128,5978457.449201517
8156,1235.54779488,5963147.016699383
8157,1235.64778848,5944387.985307521
8158,1235.74778208,5922610.528437354
8159,1235.84777568,5898426.214357463
8160,1235.94776928,5872635.736329229
8161,1236.04776288,5846186.472827511
8162,1236.14775648,5820302.978619969
8163,1236.24775008,5796389.645472605
8164,1236.34774368,5775836.708928957
8165,1236.44773728,5759725.999901997
8166,1236.54773088,5748870.92884036
8167,1236.64772448,5743895.681517433
8168,1236.74771808,5745370.353758605
8169,1236.84771168,5753808.768315218
8170,1236.94770528,5769523.478596841
8171,1237.04769888,5792536.599257809
8172,1237.14769248,5822659.72659694
8173,1237.24768608,5859462.776022427
8174,1237.34767968,5902375.184495726
8175,1237.44767328,5950632.368201888
8176,1237.54766688,6003335.601606405
8177,1237.64766048,6059457.932327162
8178,1237.74765408,6117775.834744045
8179,1237.84764768,6176875.82978293
8180,1237.94764128,6235178.67392351
8181,1238.04763488,6291105.022543916
8182,1238.14762848,6343291.143260518
8183,1238.24762208,6390531.842160988
8184,1238.34761568,6431659.107590712
8185,1238.44760928,6465590.935259834
8186,1238.54760288,6491532.695233513
8187,1238.64759648,6509113.620286401
8188,1238.74759008,6518321.073372946
8189,1238.84758368,6519467.315231754
8190,1238.94757728,6513100.002679356
8191,1239.04757088,6500079.884709784
8192,1239.14756448,6481492.019067753
8193,1239.24755808,6458462.669964414
8194,1239.34755168,6432086.115947166
8195,1239.44754528,6403472.841605582
8196,1239.54753888,6373557.241356308
8197,1239.64753248,6343078.779187557
8198,1239.74752608,6312665.757745245
8199,1239.84751968,6282993.534595158
8200,1239.94751328,6254738.714708754
8201,1240.04750688,6228486.265487647
8202,1240.14750048,6204479.03759468
8203,1240.24749408,6182664.306918275
8204,1240.34748768,6162780.735929682
8205,1240.44748128,6144578.127484282
8206,1240.54747488,6127980.95665862
8207,1240.64746848,6113165.944244307
8208,1240.74746208,6100309.350051933
8209,1240.84745568,6089311.747851081
8210,1240.94744928,6079615.918274096
8211,1241.04744288,6070439.756749808
8212,1241.14743648,6061099.586846455
8213,1241.24743008,6051301.531083413
8214,1241.34742368,6041110.452569707
8215,1241.44741728,6030758.043770371
8216,1241.54741088,6020328.773320753
8217,1241.64740448,6009625.751905249
8218,1241.74739808,5998329.80335436
8219,1241.84739168,5986241.843405203
8220,1241.94738528,5973329.708935746
8221,1242.04737888,5959769.19742314
8222,1242.14737248,5945893.023090986
8223,1242.24736608,5932102.012429425
8224,1242.34735968,5918911.553098905
8225,1242.44735328,5907002.863073045
8226,1242.54734688,5897353.891215984
8227,1242.64734048,5891009.424263234
8228,1242.74733408,5888798.098817938
8229,1242.84732768,5891510.205759197
8230,1242.94732128,5900300.059109986
8231,1243.04731488,5916822.386820077
8232,1243.14730848,5943120.760514834
8233,1243.24730208,5981265.580480176
8234,1243.34729568,6033153.591627736
8235,1243.44728928,6100059.911192441
8236,1243.54728288,6182318.870960142
8237,1243.64727648,6279237.373886886
8238,1243.74727008,6389775.774131915
8239,1243.84726368,6513141.827135552
8240,1243.94725728,6648111.569703653
8241,1244.04725088,6792087.033374598
8242,1244.14724448,6941040.35748274
8243,1244.24723808,7089899.129141098
8244,1244.34723168,7233080.086424261
8245,1244.44722528,7364731.325610843
8246,1244.54721888,7479213.596363848
8247,1244.64721248,7571764.179131937
8248,1244.74720608,7638816.417206263
8249,1244.84719968,7677882.972405586
8250,1244.94719328,7687227.166043663
8251,1245.04718688,7666373.742915562
8252,1245.14718048,7616670.204604224
8253,1245.24717408,7541176.264887527
8254,1245.34716768,7444047.649009301
8255,1245.44716128,7329976.630798036
8256,1245.54715488,7203954.202777886
8257,1245.64714848,7071180.390389412
8258,1245.74714208,6936614.938290905
8259,1245.84713568,6804700.970645983
8260,1245.94712928,6679132.040285335
8261,1246.04712288,6562910.147013725
8262,1246.14711648,6458032.063112971
8263,1246.24711008,6365285.333603577
8264,1246.34710368,6284424.925524187
8265,1246.44709728,6214748.642869476
8266,1246.54709088,6155488.851681772
8267,1246.64708448,6105914.025320015
8268,1246.74707808,6065158.114547853
8269,1246.84707168,6032317.028360745
8270,1246.94706528,6006412.525854938
8271,1247.04705888,5986386.666265219
8272,1247.14705248,5971035.471704348
8273,1247.24704608,5959368.370472296
8274,1247.34703968,5950795.233138751
8275,1247.44703328,5944975.525039568
8276,1247.54702688,5941552.569471738
8277,1247.64702048,5940117.765545293
8278,1247.74701408,5940259.829153085
8279,1247.84700768,5941604.422263176
8280,1247.94700128,5943698.861301473
8281,1248.04699488,5946216.873144919
8282,1248.14698848,5949110.670147263
8283,1248.24698208,5952616.804226353
8284,1248.34697568,5956966.293410169
8285,1248.44696928,5962184.607087905
8286,1248.54696288,5968192.072080578
8287,1248.64695648,5974915.190910768
8288,1248.74695008,5982315.672834493
8289,1248.84694368,5990426.408764652
8290,1248.94693728,5999538.958112941
8291,1249.04693088,6009783.984829739
8292,1249.14692448,6021193.441018817
8293,1249.24691808,6033599.676440382
8294,1249.34691168,6046762.980536717
8295,1249.44690528,6060495.332409057
8296,1249.54689888,6074755.169451668
8297,1249.64689248,6089579.510062472
8298,1249.74688608,6105076.332196982
8299,1249.84687968,6121338.475932327
8300,1249.94687328,6138280.198156758
8301,1250.04686688,6155273.999553859
8302,1250.14686048,6172225.36114723
8303,1250.24685408,6189243.121963874
8304,1250.34684768,6206563.225695297
8305,1250.44684128,6224317.184745569
8306,1250.54683488,6242536.46554496
8307,1250.64682848,6261172.944135561
8308,1250.74682208,6280121.130414465
8309,1250.84681568,6299189.442812047
8310,1250.94680928,6318220.155733236
8311,1251.04680288,6337245.738216985
8312,1251.14679648,6356602.414179802
8313,1251.24679008,6376172.149327314
8314,1251.34678368,6395500.954036495
8315,1251.44677728,6413939.426717203
8316,1251.54677088,6430931.859330145
8317,1251.64676448,6446007.473875094
8318,1251.74675808,6458922.74035697
8319,1251.84675168,6469699.970145429
8320,1251.94674528,6478541.051441837
8321,1252.04673888,6485507.995098766
8322,1252.14673248,6490385.918589238
8323,1252.24672608,6492902.715732447
8324,1252.34671968,6493086.78015202
8325,1252.44671328,6491271.501131245
8326,1252.54670688,6488015.821689264
8327,1252.64670048,6483822.356734455
8328,1252.74669408,6479148.896291009
8329,1252.84668768,6474277.143306005
8330,1252.94668128,6469229.701389384
8331,1253.04667488,6463784.663267192
8332,1253.14666848,6457710.257311085
8333,1253.24666208,6450920.415416371
8334,1253.34665568,6443377.440022674
8335,1253.44664928,6434949.80026257
8336,1253.54664288,6425469.048738762
8337,1253.64663648,6415814.779916719
8338,1253.74663008,6408287.72077458
8339,1253.84662368,6406334.510238276
8340,1253.94661728,6411712.603675633
8341,1254.04661088,6422725.725693371
8342,1254.14660448,6436213.622477388
8343,1254.24659808,6450228.718499562
8344,1254.34659168,6464063.661672235
8345,1254.44658528,6478031.484131941
8346,1254.54657888,6492440.977062508
8347,1254.64657248,6507530.761004955
8348,1254.74656608,6521254.163703229
8349,1254.84655968,6528771.367091497
8350,1254.94655328,6522969.700890151
8351,1255.04654688,6500189.917204201
8352,1255.14654048,6463972.439824101
8353,1255.24653408,6421211.664703042
8354,1255.34652768,6376692.482370982
8355,1255.44652128,6332741.312219965
8356,1255.54651488,6289640.228617755
8357,1255.64650848,6247548.996085837
8358,1255.74650208,6206548.181539104
8359,1255.84649568,6167877.420853203
8360,1255.94648928,6134245.423641744
8361,1256.04648288,6109521.666454372
8362,1256.14647648,6095768.923151233
8363,1256.24647008,6091318.213524386
8364,1256.34646368,6092729.533145645
8365,1256.44645728,6097524.904881129
8366,1256.54645088,6104395.120807887
8367,1256.64644448,6112906.189577234
8368,1256.74643808,6122718.400586423
8369,1256.84643168,6133672.56772539
8370,1256.94642528,6145676.467620027
8371,1257.04641888,6158626.580114603
8372,1257.14641248,6172458.211478486
8373,1257.24640608,6187220.528924632
8374,1257.34639968,6203008.782009787
8375,1257.44639328,6219829.594190326
8376,1257.54638688,6237700.369967439
8377,1257.64638048,6256752.306737866
8378,1257.74637408,6277269.688526853
8379,1257.84636768,6299380.158476308
8380,1257.94636128,6322896.970231286
8381,1258.04635488,6347475.306576268
8382,1258.14634848,6372703.961543083
8383,1258.24634208,6398062.95544469
8384,1258.34633568,6422911.045243099
8385,1258.44632928,6446653.835018334
8386,1258.54632288,6468974.368926105
8387,1258.64631648,6489731.496191057
8388,1258.74631008,6508782.146509618
8389,1258.84630368,6526089.130283389
8390,1258.94629728,6542151.710414115
8391,1259.04629088,6557883.027224329
8392,1259.14628448,6574387.793623948
8393,1259.24627808,6592960.260659221
8394,1259.34627168,6615325.668130795
8395,1259.44626528,6643778.66607911
8396,1259.54625888,6680981.313736117
8397,1259.64625248,6729647.917641047
8398,1259.74624608,6792561.650831834
8399,1259.84623968,6872753.695542365
8400,1259.94623328,6973270.16151596
8401,1260.04622688,7096644.322580073
8402,1260.14622048,7245155.969672364
8403,1260.24621408,7420728.595233315
8404,1260.34620768,7624545.491846886
8405,1260.44620128,7856556.258157199
8406,1260.54619488,8114948.314252949
8407,1260.64618848,8395971.745167317
8408,1260.74618208,8693956.250078773
8409,1260.84617568,9001384.582941348
8410,1260.94616928,9309014.967438512
8411,1261.04616288,9606520.156076701
8412,1261.14615648,9883175.013385411
8413,1261.24615008,10128218.01461265
8414,1261.34614368,10331513.77201316
8415,1261.44613728,10484293.65643646
8416,1261.54613088,10579695.72627835
8417,1261.64612448,10613556.50271025
8418,1261.74611808,10585124.47526317
8419,1261.84611168,10497617.33646828
8420,1261.94610528,10358231.84373213
8421,1262.04609888,10178019.39173772
8422,1262.14609248,9971313.857717788
8423,1262.24608608,9755278.699146383
8424,1262.34607968,9548812.904760087
8425,1262.44607328,9371413.546594059
8426,1262.54606688,9242899.370903561
8427,1262.64606048,9183319.485745562
8428,1262.74605408,9212102.122063352
8429,1262.84604768,9346937.408791281
8430,1262.94604128,9602554.662735676
8431,1263.04603488,9990243.586590931
8432,1263.14602848,10517541.20417711
8433,1263.24602208,11188059.4268415
8434,1263.34601568,12001231.51616638
8435,1263.44600928,12952967.84899521
8436,1263.54600288,14036094.46031418
8437,1263.64599648,15239027.38060985
8438,1263.74599008,16544700.29305622
8439,1263.84598368,17931103.1363918
8440,1263.94597728,19373090.57069642
8441,1264.04597088,20844535.59456572
8442,1264.14596448,22319215.3666622
8443,1264.24595808,23770754.23660779
8444,1264.34595168,25173148.40979495
8445,1264.44594528,26501950.84418299
8446,1264.54593888,27735860.72853364
8447,1264.64593248,28858587.77080742
8448,1264.74592608,29861740.6828535
8449,1264.84591968,30747200.34769832
8450,1264.94591328,31527875.36331855
8451,1265.04590688,32226031.31263953
8452,1265.14590048,32870749.66070957
8453,1265.24589408,33496451.17142496
8454,1265.34588768,34142863.28192382
8455,1265.44588128,34854480.10871664
8456,1265.54587488,35679034.04907608
8457,1265.64586848,36664658.76551746
8458,1265.74586208,37855879.57881603
8459,1265.84585568,39288891.45524185
8460,1265.94584928,40987401.12489575
8461,1266.04584288,42960169.91132323
8462,1266.14583648,45200870.90182502
8463,1266.24583008,47689292.8999095
8464,1266.34582368,50392288.84857876
8465,1266.44581728,53263449.92727549
8466,1266.54581088,56242238.35880704
8467,1266.64580448,59254391.36360132
8468,1266.74579808,62215123.65371645
8469,1266.84579168,65035044.25552446
8470,1266.94578528,67626382.41936903
8471,1267.04577888,69907696.10519047
8472,1267.14577248,71806935.25933355
8473,1267.24576608,73264059.6349379
8474,1267.34575968,74233169.56675763
8475,1267.44575328,74684006.25876573
8476,1267.54574688,74603804.29686449
8477,1267.64574048,73999790.51236638
8478,1267.74573408,72900147.04980005
8479,1267.84572768,71351001.62646034
8480,1267.94572128,69410910.54871251
8481,1268.04571488,67146272.17776421
8482,1268.14570848,64628601.16641125
8483,1268.24570208,61932488.51269878
8484,1268.34569568,59132439.73305103
8485,1268.44568928,56299109.21993362
8486,1268.54568288,53496940.02990575
8487,1268.64567648,50782299.85426287
8488,1268.74567008,48201236.82136862
8489,1268.84566368,45787756.3950187
8490,1268.94565728,43564491.30252826
8491,1269.04565088,41544784.4435669
8492,1269.14564448,39734352.09239211
8493,1269.24563808,38132382.61848921
8494,1269.34563168,36732337.81624428
8495,1269.44562528,35523603.49646119
8496,1269.54561888,34494017.44987865
8497,1269.64561248,33631811.20256711
8498,1269.74560608,32927521.68516823
8499,1269.84559968,32375695.49913489
8500,1269.94559328,31975718.77644153
8501,1270.04558688,31730924.94277388
8502,1270.14558048,31646921.91398882
8503,1270.24557408,31730312.13440835
8504,1270.34556768,31988119.84390957
8505,1270.44556128,32427282.73124534
8506,1270.54555488,33052892.33099814
8507,1270.64554848,33865184.87406376
8508,1270.74554208,34857161.33158397
8509,1270.84553568,36011985.35980131
8510,1270.94552928,37300843.22765989
8511,1271.04552288,38682057.36195011
8512,1271.14551648,40103119.01424226
8513,1271.24551008,41504782.89977425
8514,1271.34550368,42824932.83767498
8515,1271.44549728,44000719.78292774
8516,1271.54549088,44970547.66211665
8517,1271.64548448,45677196.64598285
8518,1271.74547808,46072404.90633671
8519,1271.84547168,46119780.84388099
8520,1271.94546528,45797552.05055094
8521,1272.04545888,45101389.97499103
8522,1272.14545248,44046762.37627391
8523,1272.24544608,42668177.58755665
8524,1272.34543968,41015537.71730395
8525,1272.44543328,39149644.59193182
8526,1272.54542688,37138825.58403132
8527,1272.64542048,35056084.9060638
8528,1272.74541408,32976448.49691562
8529,1272.84540768,30973286.59560181
8530,1272.94540128,29115601.61874354
8531,1273.04539488,27466123.02862005
8532,1273.14538848,26079850.59801465
8533,1273.24538208,25003065.66073858
8534,1273.34537568,24273255.39404944
8535,1273.44536928,23918938.21248318
8536,1273.54536288,23959403.63576136
8537,1273.64535648,24404160.94636278
8538,1273.74535008,25252157.26443794
8539,1273.84534368,26491063.9890701
8540,1273.94533728,28097219.46321303
8541,1274.04533088,30036036.13596477
8542,1274.14532448,32261718.68369948
8543,1274.24531808,34716061.12031226
8544,1274.34531168,37327847.59799208
8545,1274.44530528,40013669.15736436
8546,1274.54529888,42681005.33745784
8547,1274.64529248,45232644.29700592
8548,1274.74528608,47571944.03420853
8549,1274.84527968,49608289.22992777
8550,1274.94527328,51261517.43041506
8551,1275.04526688,52465315.35541835
8552,1275.14526048,53169837.74450447
8553,1275.24525408,53344424.09422039
8554,1275.34524768,52980511.68994837
8555,1275.44524128,52092181.47619656
8556,1275.54523488,50714966.14668652
8557,1275.64522848,48903398.2669421
8558,1275.74522208,46727507.70404662
8559,1275.84521568,44267597.9626847
8560,1275.94520928,41608304.63661273
8561,1276.04520288,38833963.88232806
8562,1276.14519648,36025495.18553471
8563,1276.24519008,33257500.7552533
8564,1276.34518368,30595138.5792578
8565,1276.44517728,28091350.3333848
8566,1276.54517088,25786368.68352865
8567,1276.64516448,23708002.96682989
8568,1276.74515808,21872340.35331719
8569,1276.84515168,20284829.16335758
8570,1276.94514528,18942662.31167532
8571,1277.04513888,17837835.29366137
8572,1277.14513248,16959104.61040748
8573,1277.24512608,16292406.20624001
8574,1277.34511968,15821225.43788942
8575,1277.44511328,15527299.87426467
8576,1277.54510688,15391590.19715757
8577,1277.64510048,15394560.93977672
8578,1277.74509408,15516542.22847776
8579,1277.84508768,15737701.30323352
8580,1277.94508128,16038020.37280647
8581,1278.04507488,16397054.41936744
8582,1278.14506848,16793565.69363929
8583,1278.24506208,17205609.15808161
8584,1278.34505568,17611708.97014955
8585,1278.44504928,17992380.41646215
8586,1278.54504288,18331371.98082652
8587,1278.64503648,18615946.2659259
8588,1278.74503008,18836747.21719085
8589,1278.84502368,18987534.70358222
8590,1278.94501728,19065589.29428648
8591,1279.04501088,19071401.72000565
8592,1279.14500448,19008630.73959215
8593,1279.24499808,18883753.88656406
8594,1279.34499168,18705745.17420248
8595,1279.44498528,18485235.56526054
8596,1279.54497888,18233209.36022823
8597,1279.64497248,17959844.12636298
8598,1279.74496608,17674051.04173561
8599,1279.84495968,17383522.5011781
8600,1279.94495328,17094960.93539771
8601,1280.04494688,16813375.12912355
8602,1280.14494048,16542458.15917923
8603,1280.24493408,16284085.82720371
8604,1280.34492768,16038333.10215175
8605,1280.44492128,15803665.11570499
8606,1280.54491488,15577513.90371714
8607,1280.64490848,15356891.88449195
8608,1280.74490208,15139007.84498347
8609,1280.84489568,14921593.86625454
8610,1280.94488928,14702962.54814208
8611,1281.04488288,14481743.2797603
8612,1281.14487648,14257109.1824195
8613,1281.24487008,14028613.51261926
8614,1281.34486368,13796678.6365409
8615,1281.44485728,13562634.48106243
8616,1281.54485088,13328515.08875221
8617,1281.64484448,13096559.91746208
8618,1281.74483808,12869107.57760054
8619,1281.84483168,12648314.66036963
8620,1281.94482528,12435976.33123178
8621,1282.04481888,12233423.85461129
8622,1282.14481248,12041580.3946628
8623,1282.24480608,11861058.34688712
8624,1282.34479968,11692253.9013631
8625,1282.44479328,11535176.57391257
8626,1282.54478688,11389552.97881293
8627,1282.64478048,11254888.11112597
8628,1282.74477408,11130603.01623856
8629,1282.84476768,11015950.78645466
8630,1282.94476128,10910129.84209813
8631,1283.04475488,10812398.96994084
8632,1283.14474848,10722084.89250936
8633,1283.24474208,10638521.23804235
8634,1283.34473568,10561007.23118368
8635,1283.44472928,10488805.36429065
8636,1283.54472288,10421272.51975122
8637,1283.64471648,10357847.71185335
8638,1283.74471008,10298175.72387262
8639,1283.84470368,10242116.11684974
8640,1283.94469728,10189522.25771868
8641,1284.04469088,10140097.98194298
8642,1284.14468448,10093421.28879691
8643,1284.24467808,10049093.26918453
8644,1284.34467168,10006887.54632478
8645,1284.44466528,9966690.15347076
8646,1284.54465888,9928418.254381536
8647,1284.64465248,9891985.735674031
8648,1284.74464608,9857189.944374679
8649,1284.84463968,9823473.221844256
8650,1284.94463328,9789921.217797019
8651,1285.04462688,9755758.947221834
8652,1285.14462048,9720603.66912654
8653,1285.24461408,9684273.608612219
8654,1285.34460768,9646586.407085465
8655,1285.44460128,9607416.363091463
8656,1285.54459488,9566795.340190275
8657,1285.64458848,9524830.532744568
8658,1285.74458208,9481542.407685865
8659,1285.84457568,9436973.295589283
8660,1285.94456928,9391395.304221153
8661,1286.04456288,9345362.763064664
8662,1286.14455648,9299309.321592692
8663,1286.24455008,9253354.715749808
8664,1286.34454368,9207496.415407037
8665,1286.44453728,9161787.214410665
8666,1286.54453088,9116272.950826377
8667,1286.64452448,9070990.213021809
8668,1286.74451808,9026013.769686885
8669,1286.84451168,8981539.583007427
8670,1286.94450528,8937846.865650365
8671,1287.04449888,8895196.83910385
8672,1287.14449248,8853775.802101195
8673,1287.24448608,8813776.899170937
8674,1287.34447968,8775466.973773284
8675,1287.44447328,8739267.529904205
8676,1287.54446688,8705824.612907957
8677,1287.64446048,8676000.271876086
8678,1287.74445408,8650870.040844368
8679,1287.84444768,8631718.128488071
8680,1287.94444128,8619954.878979202
8681,1288.04443488,8617053.093481923
8682,1288.14442848,8624645.808434123
8683,1288.24442208,8644555.313558964
8684,1288.34441568,8678816.891555551
8685,1288.44440928,8729558.647208897
8686,1288.54440288,8798751.408045799
8687,1288.64439648,8887911.478876049
8688,1288.74439008,8997936.128053686
8689,1288.84438368,9128907.765658818
8690,1288.94437728,9279979.844783256
8691,1289.04437088,9449670.272883832
8692,1289.14436448,9635862.853141725
8693,1289.24435808,9835668.855584946
8694,1289.34435168,10045380.27931846
8695,1289.44434528,10260503.94448042
8696,1289.54433888,10475823.12468111
8697,1289.64433248,10685576.60002312
8698,1289.74432608,10883946.72680799
8699,1289.84431968,11065498.5094073
8700,1289.94431328,11225535.20273295
8701,1290.04430688,11360406.81977202
8702,1290.14430048,11467107.3920881
8703,1290.24429408,11543340.57345676
8704,1290.34428768,11587491.06308524
8705,1290.44428128,11598704.29657959
8706,1290.54427488,11577102.81200948
8707,1290.64426848,11524174.66292424
8708,1290.74426208,11442726.13974402
8709,1290.84425568,11336324.94031879
8710,1290.94424928,11208770.71483166
8711,1291.04424288,11063779.77503441
8712,1291.14423648,10904808.77871786
8713,1291.24423008,10735408.80028576
8714,1291.34422368,10559301.56261408
8715,1291.44421728,10380470.51190471
8716,1291.54421088,10202953.58527368
8717,1291.64420448,10030414.11884955
8718,1291.74419808,9865676.828736715
8719,1291.84419168,9710769.750847762
8720,1291.94418528,9567087.446134649
8721,1292.04417888,9435590.711797751
8722,1292.14417248,9317013.386521978
8723,1292.24416608,9211905.62597879
8724,1292.34415968,9120380.443674184
8725,1292.44415328,9041930.6208023
8726,1292.54414688,8975415.405736117
8727,1292.64414048,8919397.042835277
8728,1292.74413408,8872581.114680355
8729,1292.84412768,8833954.919189751
8730,1292.94412128,8802468.315349847
8731,1293.04411488,8776975.711926566
8732,1293.14410848,8756296.120306879
8733,1293.24410208,8739248.423397154
8734,1293.34409568,8724705.362329278
8735,1293.44408928,8711676.52878781
8736,1293.54408288,8699393.626586221
8737,1293.64407648,8687406.45473334
8738,1293.74407008,8675404.279177355
8739,1293.84406368,8662845.632645609
8740,1293.94405728,8648868.848133819
8741,1294.04405088,8632696.204599977
8742,1294.14404448,8613998.638696332
8743,1294.24403808,8592845.95389062
8744,1294.34403168,8569475.828122279
8745,1294.44402528,8544142.97639725
8746,1294.54401888,8517125.728265543
8747,1294.64401248,8488778.806167593
8748,1294.74400608,8459432.668088457
8749,1294.84399968,8429336.112375947
8750,1294.94399328,8398900.733143253
8751,1295.04398688,8368747.422185755
8752,1295.14398048,8339524.044780171
8753,1295.24397408,8311682.702032349
8754,1295.34396768,8285583.854272884
8755,1295.44396128,8261459.895761332
8756,1295.54395488,8239324.654254892
8757,1295.64394848,8218990.189236657
8758,1295.74394208,8200208.049756187
8759,1295.84393568,8182826.005496129
8760,1295.94392928,8166882.578760732
8761,1296.04392288,8152331.114001804
8762,1296.14391648,8139054.314183666
8763,1296.24391008,8126840.278238974
8764,1296.34390368,8115330.799314261
8765,1296.44389728,8103950.667279351
8766,1296.54389088,8092178.08171179
8767,1296.64388448,8079739.135597521
8768,1296.74387808,8066699.868642023
8769,1296.84387168,8053246.928983948
8770,1296.94386528,8039462.609150523
8771,1297.04385888,8025268.29366852
8772,1297.14385248,8010666.073793563
8773,1297.24384608,7995658.042109692
8774,1297.34383968,7980267.62526891
8775,1297.44383328,7964615.827182594
8776,1297.54382688,7948971.663877266
8777,1297.64382048,7933613.547271344
8778,1297.74381408,7918836.042782877
8779,1297.84380768,7904801.90536485
8780,1297.94380128,7891520.76684678
8781,1298.04379488,7878987.849139357
8782,1298.14378848,7867239.939620131
8783,1298.24378208,7856148.009855506
8784,1298.34377568,7845517.715534678
8785,1298.44376928,7835197.384884238
8786,1298.54376288,7825057.660246253
8787,1298.64375648,7814870.736678979
8788,1298.74375008,7804434.252565157
8789,1298.84374368,7793630.878591445
8790,1298.94373728,7782374.958144063
8791,1299.04373088,7770736.812128533
8792,1299.14372448,7758686.655465689
8793,1299.24371808,7746001.770512402
8794,1299.34371168,7732500.716151782
8795,1299.44370528,7718175.356569826
8796,1299.54369888,7703172.814570145
8797,1299.64369248,7687658.463080943
8798,1299.74368608,7671901.682248056
8799,1299.84367968,7656178.264024194
8800,1299.94367328,7640577.056294008
8801,1300.04366688,7625112.104304399
8802,1300.14366048,7609546.593919296
8803,1300.24365408,7593813.854910586
8804,1300.34364768,7578110.253120241
8805,1300.44364128,7562741.348088385
8806,1300.54363488,7547913.436261386
8807,1300.64362848,7533664.750867604
8808,1300.74362208,7520004.714115176
8809,1300.84361568,7506843.59569195
8810,1300.94360928,7493908.557553009
8811,1301.04360288,7480913.92733319
8812,1301.14359648,7467680.084328856
8813,1301.24359008,7454245.360128116
8814,1301.34358368,7440576.181271236
8815,1301.44357728,7426538.409821703
8816,1301.54357088,7411967.970867104
8817,1301.64356448,7396699.462525942
8818,1301.74355808,7380496.067763162
8819,1301.84355168,7363115.224638218
8820,1301.94354528,7344520.25632309
8821,1302.04353888,7325015.170484588
8822,1302.14353248,7305040.051450483
8823,1302.24352608,7284879.284020167
8824,1302.34351968,7264671.653266858
8825,1302.44351328,7244574.912490665
8826,1302.54350688,7224807.749701569
8827,1302.64350048,7205644.92906875
8828,1302.74349408,7187473.077788088
8829,1302.84348768,7170863.261310049
8830,1302.94348128,7156395.674011176
8831,1303.04347488,7144295.82486864
8832,1303.14346848,7134359.069052121
8833,1303.24346208,7126180.557219354
8834,1303.34345568,7119465.640163955
8835,1303.44344928,7114083.267174262
8836,1303.54344288,7109979.383327126
8837,1303.64343648,7106979.933419577
8838,1303.74343008,7104722.979149088
8839,1303.84342368,7102622.252096468
8840,1303.94341728,7099874.836002157
8841,1304.04341088,7095699.403616691
8842,1304.14340448,7089754.442640383
8843,1304.24339808,7082110.67311519
8844,1304.34339168,7073026.625254851
8845,1304.44338528,7062665.169047155
8846,1304.54337888,7050993.311268523
8847,1304.64337248,7037808.132601968
8848,1304.74336608,7022998.21764515
8849,1304.84335968,7006605.96575004
8850,1304.94335328,6988912.218323064
8851,1305.04334688,6970806.446439466
8852,1305.14334048,6953572.32286542
8853,1305.24333408,6938436.177598527
8854,1305.34332768,6925897.654604451
8855,1305.44332128,6915401.797453338
8856,1305.54331488,6906133.779078532
8857,1305.64330848,6898917.032366008
8858,1305.74330208,6896380.210392174
8859,1305.84329568,6902501.040555378
8860,1305.94328928,6919369.503661385
8861,1306.04328288,6945082.560483889
8862,1306.14327648,6975172.697046486
8863,1306.24327008,7005531.479215298
8864,1306.34326368,7032924.827278605
8865,1306.44325728,7056274.558625633
8866,1306.54325088,7076525.947550351
8867,1306.64324448,7095452.58381311
8868,1306.74323808,7111889.127758869
8869,1306.84323168,7121198.268944903
8870,1306.94322528,7115858.424339415
8871,1307.04321888,7091947.88420271
8872,1307.14321248,7053261.243172654
8873,1307.24320608,7007493.225061009
8874,1307.34319968,6960409.608005499
8875,1307.44319328,6915350.635978956
8876,1307.54318688,6872942.057155425
8877,1307.64318048,6832839.280859243
8878,1307.74317408,6794178.225884691
8879,1307.84316768,6757431.497589505
8880,1307.94316128,6724773.467378417
8881,1308.04315488,6699908.729281673
8882,1308.14314848,6684821.496526352
8883,1308.24314208,6677650.115971878
8884,1308.34313568,6674624.327904123
8885,1308.44312928,6673159.435774076
8886,1308.54312288,6672121.360244215
8887,1308.64311648,6671523.321177245
8888,1308.74311008,6671289.073435416
8889,1308.84310368,6671327.668418657
8890,1308.94309728,6671648.701890157
8891,1309.04309088,6672280.940504822
8892,1309.14308448,6673297.13689937
8893,1309.24307808,6674841.844339191
8894,1309.34307168,6677105.549681354
8895,1309.44306528,6680384.330809843
8896,1309.54305888,6684908.452896228
8897,1309.64305248,6690795.698181667
8898,1309.74304608,6698030.442515849
8899,1309.84303968,6706551.868785261
8900,1309.94303328,6716357.732159382
8901,1310.04302688,6727418.750461256
8902,1310.14302048,6739754.055225348
8903,1310.24301408,6753199.103698066
8904,1310.34300768,6767300.250090185
8905,1310.44300128,6781506.97365272
8906,1310.54299488,6795352.748636433
8907,1310.64298848,6808512.958144817
8908,1310.74298208,6820771.887542187
8909,1310.84297568,6832110.992944842
8910,1310.94296928,6842740.308303073
8911,1311.04296288,6852861.477605963
8912,1311.14295648,6862448.219604605
8913,1311.24295008,6871283.727367377
